ID,Nombre del negocio,Categoria,Grupo,Direccion,Barrio,Localidad,Ciudad,Distancia aprox. (km),Telefono,WhatsApp,Link WhatsApp,Correo electronico,Sitio web,Facebook,Instagram,LinkedIn,Horario de atencion,Calificacion Google,N Resenas,Propietario / Gerente,Persona de contacto,Presencia digital,Score Contacto,Servicios sugeridos,Observaciones comerciales,Prioridad,Fuente,place_id,lat,lon
GYX-9A7DF687F3,DEMO Papeleria Engativa 255,Papeleria,Comercio,Calle 62 Sur #26-94,,Engativa,Bogota D.C.,12.5,+57 300 000 1551,+57 300 000 1551,https://wa.me/573000001551,,,,https://instagram.com/demopapeleria255,,,,,,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000255,4.707747,-74.1008
GYX-70DCC88E84,DEMO Peluqueria Ciudad Bolivar 082,Peluqueria,Belleza,Calle 47 Sur #73-37,,Ciudad Bolivar,Bogota D.C.,9.92,+57 300 000 9485,+57 300 000 9485,https://wa.me/573000009485,,https://demo-peluqueria-82.example.com,,,,,,,,,MEDIA,100,Agenda online | CRM | Automatizacion de citas | Agente IA,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000082,4.543854,-74.146832
GYX-F204999062,DEMO Peluqueria Ciudad Bolivar 162,Peluqueria,Belleza,Calle 171 Sur #35-41,,Ciudad Bolivar,Bogota D.C.,12.69,+57 300 000 7014,+57 300 000 7014,https://wa.me/573000007014,,https://demo-peluqueria-162.example.com,,,,,,,,,MEDIA,100,Agenda online | CRM | Automatizacion de citas | Agente IA,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000162,4.540519,-74.174669
GYX-B4A341103B,DEMO Peluqueria Ciudad Bolivar 202,Peluqueria,Belleza,Calle 29 Sur #5-50,,Ciudad Bolivar,Bogota D.C.,14.19,+57 300 000 6663,+57 300 000 6663,https://wa.me/573000006663,,,,https://instagram.com/demopeluqueria202,,,,,,,MEDIA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000202,4.511894,-74.170222
GYX-1CCC16EE77,DEMO Peluqueria Ciudad Bolivar 342,Peluqueria,Belleza,Calle 152 Sur #19-93,,Ciudad Bolivar,Bogota D.C.,10.29,+57 300 000 2112,+57 300 000 2112,https://wa.me/573000002112,contacto@demo-peluqueria-342.example.com,,https://facebook.com/demopeluqueria342,,,Mo-Sa 08:00-18:00,,,,,MEDIA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta",ALTA,OpenStreetMap,osm:node/1000342,4.548573,-74.154268
GYX-92A5AECE6D,DEMO Cafeteria Otra Sede,Cafeteria,Alimentacion,,,Chapinero,Bogota D.C.,12.46,+57 300 000 1234,+57 300 000 1234,https://wa.me/573000001234,sedes@demo.example.com,,,,,,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/9000002,4.71,-74.07
GYX-C4E2AA38C1,DEMO Cafeteria Suba 247,Cafeteria,Alimentacion,Calle 35 Sur #39-46,,Suba,Bogota D.C.,18.59,+57 300 000 1064,+57 300 000 1064,https://wa.me/573000001064,,,,,,,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000247,4.764771,-74.089309
GYX-1215B2DE22,DEMO Cafeteria Suba 347,Cafeteria,Alimentacion,Calle 65 Sur #48-56,,Suba,Bogota D.C.,15.49,+57 300 000 2826,+57 300 000 2826,https://wa.me/573000002826,,,,,,,,,DEMO Operador 7,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000347,4.737053,-74.085225
GYX-DE2004ED8C,DEMO Celulares Chapinero 179,Tienda especializada,Comercio,Calle 116 Sur #89-68,,Chapinero,Bogota D.C.,6.67,+57 300 000 6777,+57 300 000 6777,https://wa.me/573000006777,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000179,4.654293,-74.054818
GYX-A879A7126A,DEMO Consultorio Chapinero 129,Consultorio medico,Salud,Calle 163 Sur #83-13,,Santa Fe,Bogota D.C.,5.21,+57 300 000 1751,+57 300 000 1751,https://wa.me/573000001751,,,,,,,,,,,BAJA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000129,4.633016,-74.044518
GYX-213400C211,DEMO Consultorio Chapinero 369,Consultorio medico,Salud,Calle 45 Sur #11-99,,Teusaquillo,Bogota D.C.,3.92,+57 300 000 3844,+57 300 000 3844,https://wa.me/573000003844,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo",ALTA,OpenStreetMap,osm:node/1000369,4.632802,-74.06981
GYX-193B54A0FF,DEMO Gimnasio Engativa 005,Gimnasio,Bienestar,Calle 108 Sur #6-95,,Barrios Unidos,Bogota D.C.,10.79,+57 300 000 6140,+57 300 000 6140,https://wa.me/573000006140,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo",ALTA,OpenStreetMap,osm:node/1000005,4.693682,-74.092669
GYX-E75DB18526,DEMO Minimercado Suba 037,Minimercado,Comercio,Calle 24 Sur #34-21,,Suba,Bogota D.C.,15.79,+57 300 000 1682,+57 300 000 1682,https://wa.me/573000001682,contacto@demo-minimercado-37.example.com,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000037,4.739927,-74.06895
GYX-9D1E9B82C3,DEMO Minimercado Suba 077,Minimercado,Comercio,Calle 137 Sur #12-93,,Suba,Bogota D.C.,17.73,+57 300 000 5442,+57 300 000 5442,https://wa.me/573000005442,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000077,4.756561,-74.093818
GYX-E688420A10,DEMO Minimercado Suba 137,Minimercado,Comercio,Calle 23 Sur #28-25,,Suba,Bogota D.C.,14.71,+57 300 000 1291,+57 300 000 1291,https://wa.me/573000001291,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000137,4.730373,-74.073225
GYX-76EFE085B8,DEMO Minimercado Suba 377,Minimercado,Comercio,Calle 63 Sur #60-13,,Suba,Bogota D.C.,15.45,+57 300 000 2959,+57 300 000 2959,https://wa.me/573000002959,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000377,4.737011,-74.074822
GYX-06B8F1418A,DEMO Minimercado Suba 397,Minimercado,Comercio,Calle 15 Sur #27-74,,Suba,Bogota D.C.,18.56,+57 300 000 9231,+57 300 000 9231,https://wa.me/573000009231,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000397,4.764739,-74.085532
GYX-8CF360CD65,DEMO Panaderia Usaquen 088,Panaderia,Alimentacion,Calle 158 Sur #36-68,,Usaquen,Bogota D.C.,15.12,+57 300 000 9228,+57 300 000 9228,https://wa.me/573000009228,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo",ALTA,OpenStreetMap,osm:way/1000088,4.730247,-74.043649
GYX-90D62A44F2,DEMO Panaderia Usaquen 188,Panaderia,Alimentacion,Calle 131 Sur #14-13,,Chapinero,Bogota D.C.,13.04,+57 300 000 3794,+57 300 000 3794,https://wa.me/573000003794,,,,,,,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:way/1000188,4.705814,-74.029263
GYX-F5AF915730,DEMO Panaderia Usaquen 268,Panaderia,Alimentacion,Calle 20 Sur #74-11,,Chapinero,Bogota D.C.,12.46,+57 300 000 2445,+57 300 000 2445,https://wa.me/573000002445,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo",ALTA,OpenStreetMap,osm:way/1000268,4.704725,-74.041172
GYX-94DF99EBC4,DEMO Ropa Usaquen 138,Tienda de ropa,Comercio,Calle 38 Sur #94-20,,Usaquen,Bogota D.C.,15.81,+57 300 000 9160,+57 300 000 9160,https://wa.me/573000009160,,,,,,,,,DEMO Operador 1,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000138,4.72989,-74.022206
GYX-2B52C04C7C,DEMO Ropa Usaquen 238,Tienda de ropa,Comercio,Calle 15 Sur #54-15,,Usaquen,Bogota D.C.,15.0,+57 300 000 6480,+57 300 000 6480,https://wa.me/573000006480,,,,,,,,,DEMO Operador 11,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado",ALTA,OpenStreetMap,osm:node/1000238,4.727159,-74.036489
GYX-0F2BBC24BA,DEMO Ropa Usaquen 398,Tienda de ropa,Comercio,Calle 113 Sur #4-64,,Chapinero,Bogota D.C.,12.78,+57 300 000 5245,+57 300 000 5245,https://wa.me/573000005245,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo",ALTA,OpenStreetMap,osm:node/1000398,4.708535,-74.043872
GYX-53469D3D79,DEMO Cafeteria Suba 047,Cafeteria,Alimentacion,Calle 81 Sur #16-52,,Suba,Bogota D.C.,15.34,+57 300 000 6542,+57 300 000 6542,https://wa.me/573000006542,,,,https://instagram.com/democafeteria47,,,,,,,MEDIA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000047,4.735628,-74.086242
GYX-0D8B4D0942,DEMO Cafeteria Suba 207,Cafeteria,Alimentacion,Calle 30 Sur #89-47,,Suba,Bogota D.C.,18.1,+57 300 000 8972,+57 300 000 8972,https://wa.me/573000008972,,https://demo-cafeteria-207.example.com,,https://instagram.com/democafeteria207,,,,,,,MEDIA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000207,4.760646,-74.066753
GYX-FA4886F718,DEMO Celulares Chapinero 259,Tienda especializada,Comercio,Calle 62 Sur #87-32,,Chapinero,Bogota D.C.,7.27,+57 300 000 8541,+57 300 000 8541,https://wa.me/573000008541,,https://demo-celulares-259.example.com,,,,,,,,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000259,4.651099,-74.037466
GYX-61956F0A64,DEMO Celulares Chapinero 299,Tienda especializada,Comercio,Calle 132 Sur #86-58,,Chapinero,Bogota D.C.,8.25,+57 300 000 5150,+57 300 000 5150,https://wa.me/573000005150,,,,https://instagram.com/democelulares299,,,,,,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000299,4.65705,-74.030619
GYX-3DD6143299,DEMO Celulares Chapinero 339,Tienda especializada,Comercio,Calle 94 Sur #9-78,,Chapinero,Bogota D.C.,6.01,+57 300 000 8504,+57 300 000 8504,https://wa.me/573000008504,,https://demo-celulares-339.example.com,,,,,,,,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000339,4.642547,-74.044921
GYX-8F0BB22E15,DEMO Consultorio Chapinero 049,Consultorio medico,Salud,Calle 112 Sur #66-50,,Santa Fe,Bogota D.C.,6.5,+57 300 000 7116,+57 300 000 7116,https://wa.me/573000007116,,,https://facebook.com/democonsultorio49,,,,,,,,MEDIA,100,Agenda online | CRM | Automatizacion de citas | Agente IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000049,4.635957,-74.031158
GYX-634030A23F,DEMO Minimercado Suba 357,Minimercado,Comercio,Calle 83 Sur #5-62,,Usaquen,Bogota D.C.,15.75,+57 300 000 7767,+57 300 000 7767,https://wa.me/573000007767,,,,https://instagram.com/demominimercado357,,,,,DEMO Operador 20,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000357,4.739051,-74.061552
GYX-EA02374E55,DEMO Panaderia Usaquen 008,Panaderia,Alimentacion,Calle 175 Sur #49-39,,Usaquen,Bogota D.C.,16.18,+57 300 000 3887,+57 300 000 3887,https://wa.me/573000003887,,https://demo-panaderia-8.example.com,https://facebook.com/demopanaderia8,,,Mo-Sa 08:00-18:00,,,,,MEDIA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta",ALTA,OpenStreetMap,osm:way/1000008,4.728256,-74.010541
GYX-A77B05C25D,DEMO Panaderia Usaquen 208,Panaderia,Alimentacion,Calle 120 Sur #73-56,,Chapinero,Bogota D.C.,12.59,+57 300 000 2176,+57 300 000 2176,https://wa.me/573000002176,,https://demo-panaderia-208.example.com,,,,,,,,,MEDIA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:way/1000208,4.70452,-74.037021
GYX-64D19296F2,DEMO Panaderia Usaquen 248,Panaderia,Alimentacion,Calle 54 Sur #95-56,,Usaquen,Bogota D.C.,15.47,+57 300 000 8193,+57 300 000 8193,https://wa.me/573000008193,,https://demo-panaderia-248.example.com,,,,Mo-Sa 08:00-18:00,,,,,MEDIA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta",ALTA,OpenStreetMap,osm:way/1000248,4.723169,-74.014686
GYX-8559932725,DEMO Ropa Usaquen 158,Tienda de ropa,Comercio,Calle 75 Sur #54-30,,Usaquen,Bogota D.C.,15.79,+57 300 000 5809,+57 300 000 5809,https://wa.me/573000005809,,https://demo-ropa-158.example.com,,,,,,,,,MEDIA,100,Inventario | Dashboard BI | Catalogo digital | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); presencia digital parcial, ofrecer lo que le falta; horario no publicado",ALTA,OpenStreetMap,osm:node/1000158,4.737003,-74.046097
GYX-D57C1BE56D,DEMO Floristeria Puente Aranda 276,Floristeria,Comercio,Calle 15 Sur #90-27,,Puente Aranda,Bogota D.C.,4.67,+57 300 000 8312,+57 300 000 8312,https://wa.me/573000008312,,,,,,,,,,,BAJA,100,Inventario | Dashboard BI | Catalogo digital | Pagina web | Automatizacion WhatsApp | Gestion de redes,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:way/1000276,4.617696,-74.113017
GYX-039293DB46,DEMO Inmobiliaria Bosa 150,Inmobiliaria,Servicios profesionales,Calle 145 Sur #30-92,,Bosa,Bogota D.C.,13.92,+57 300 000 9298,+57 300 000 9298,https://wa.me/573000009298,,,,,,,,,,,BAJA,100,Landing page | CRM | Automatizacion de leads | Power BI | Automatizacion WhatsApp,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000150,4.618372,-74.199712
GYX-E0448E0F33,DEMO Inmobiliaria Bosa 370,Inmobiliaria,Servicios profesionales,Calle 39 Sur #61-52,,Kennedy,Bogota D.C.,10.79,+57 300 000 6716,+57 300 000 6716,https://wa.me/573000006716,,,,,,Mo-Sa 08:00-18:00,,,,,BAJA,100,Landing page | CRM | Automatizacion de leads | Power BI | Automatizacion WhatsApp,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000370,4.617384,-74.171202
GYX-229AD53794,DEMO Restaurante Puente Aranda 166,Restaurante,Alimentacion,Calle 46 Sur #6-44,,Puente Aranda,Bogota D.C.,5.86,+57 300 000 9087,+57 300 000 9087,https://wa.me/573000009087,,,,,,,,,,,BAJA,100,Menu QR | Pedidos por WhatsApp | Chatbot IA | Pagina web,"Contactar hoy por whatsapp (celular verificado en fuente publica); sin presencia digital, oportunidad alta para paquete completo; horario no publicado; posible cadena: la decision de compra suele ser centralizada",BAJA,OpenStreetMap,osm:node/1000166,4.614028,-74.126244
